"uid";"name";"nbContributions";"nbDayContributions";"nbNightContributions";"nbOfweekContributions";"nbOfweekendContributions";"nbCreations";"nbModifications";"nbDeletes";"nbBlockReceived";"totalChangesetCount";"p_DayContributions";"p_NightContributions";"p_OfweekContributions";"p_OfweekendContributions";"p_Creations";"p_Modifications";"p_Deletes";"nbChangesetFenetre"
"2226712";"dannykath";"38";"0";"38";"37";"1";"27";"11";"5";"null";"null";"0.0";"1.0";"0.9736842105263158";"0.02631578947368421";"0.7105263157894737";"0.2894736842105263";"0.13157894736842105";"3"
"2931222";"EG3R";"141";"71";"70";"99";"42";"132";"9";"9";"null";"null";"0.5035460992907801";"0.49645390070921985";"0.7021276595744681";"0.2978723404255319";"0.9361702127659575";"0.06382978723404255";"0.06382978723404255";"6"
"4799095";"Bajracharya Rajendra";"2";"0";"2";"0";"2";"2";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"2"
"3836539";"czhunty";"3";"2";"1";"2";"1";"3";"0";"0";"null";"null";"0.6666666666666666";"0.3333333333333333";"0.6666666666666666";"0.3333333333333333";"1.0";"0.0";"0.0";"2"
"4667907";"Salin Giri";"11";"9";"2";"10";"1";"11";"0";"0";"null";"null";"0.8181818181818182";"0.18181818181818182";"0.9090909090909091";"0.09090909090909091";"1.0";"0.0";"0.0";"3"
"5020168";"सोमेश वाग्ले";"2";"1";"1";"1";"1";"1";"1";"0";"null";"null";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.0";"1"
"2890344";"Jia Min";"64";"0";"64";"63";"1";"64";"0";"0";"null";"null";"0.0";"1.0";"0.984375";"0.015625";"1.0";"0.0";"0.0";"1"
"121415";"edvac";"17";"0";"17";"16";"1";"1";"16";"14";"null";"null";"0.0";"1.0";"0.9411764705882353";"0.058823529411764705";"0.058823529411764705";"0.9411764705882353";"0.8235294117647058";"2"
"2865772";"jjpapez";"47";"0";"47";"46";"1";"47";"0";"0";"null";"null";"0.0";"1.0";"0.9787234042553191";"0.02127659574468085";"1.0";"0.0";"0.0";"4"
"2321003";"prabin karki";"8";"0";"8";"7";"1";"5";"3";"2";"null";"null";"0.0";"1.0";"0.875";"0.125";"0.625";"0.375";"0.25";"2"
"4565517";"Parsg";"5";"4";"1";"4";"1";"4";"1";"0";"null";"null";"0.8";"0.2";"0.8";"0.2";"0.8";"0.2";"0.0";"2"
"2878050";"motomi1111";"403";"402";"1";"402";"1";"400";"3";"0";"null";"null";"0.9975186104218362";"0.0024813895781637717";"0.9975186104218362";"0.0024813895781637717";"0.9925558312655087";"0.007444168734491315";"0.0";"3"
"10829";"myfanwy";"140";"0";"140";"139";"1";"124";"16";"4";"null";"null";"0.0";"1.0";"0.9928571428571429";"0.007142857142857143";"0.8857142857142857";"0.11428571428571428";"0.02857142857142857";"3"
"2321006";"kundanniraula101";"37";"0";"37";"36";"1";"16";"21";"1";"null";"null";"0.0";"1.0";"0.972972972972973";"0.02702702702702703";"0.43243243243243246";"0.5675675675675675";"0.02702702702702703";"1"
"4803079";"Sanit Aggrawal";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"2873957";"Barsat";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"2947708";"Kriti Bajracharya";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"2869881";"cbassett";"16";"15";"1";"15";"1";"8";"8";"0";"null";"null";"0.9375";"0.0625";"0.9375";"0.0625";"0.5";"0.5";"0.0";"2"
"2689658";"kumar108";"17";"0";"17";"0";"17";"0";"17";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"0.0";"1.0";"0.0";"1"
"2939519";"Kopila";"20";"0";"20";"19";"1";"20";"0";"0";"null";"null";"0.0";"1.0";"0.95";"0.05";"1.0";"0.0";"0.0";"1"
"2632316";"hmjudge";"642";"0";"642";"641";"1";"525";"117";"35";"null";"null";"0.0";"1.0";"0.9984423676012462";"0.001557632398753894";"0.8177570093457944";"0.1822429906542056";"0.05451713395638629";"3"
"2321014";"amytraj";"123";"121";"2";"0";"123";"113";"10";"4";"null";"null";"0.983739837398374";"0.016260162601626018";"0.0";"1.0";"0.9186991869918699";"0.08130081300813008";"0.032520325203252036";"2"
"4966942";"Nima Tsering";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"2321013";"Manisha Belbase";"31";"14";"17";"30";"1";"16";"15";"0";"null";"null";"0.45161290322580644";"0.5483870967741935";"0.967741935483871";"0.03225806451612903";"0.5161290322580645";"0.4838709677419355";"0.0";"3"
"2198137";"Fredrik T";"5";"0";"5";"4";"1";"5";"0";"0";"null";"null";"0.0";"1.0";"0.8";"0.2";"1.0";"0.0";"0.0";"1"
"2321018";"manrojit";"174";"76";"98";"33";"141";"132";"42";"15";"null";"null";"0.4367816091954023";"0.5632183908045977";"0.1896551724137931";"0.8103448275862069";"0.7586206896551724";"0.2413793103448276";"0.08620689655172414";"5"
"2873968";"SigridE";"173";"0";"173";"172";"1";"169";"4";"0";"null";"null";"0.0";"1.0";"0.9942196531791907";"0.005780346820809248";"0.976878612716763";"0.023121387283236993";"0.0";"4"
"1804864";"cool8137";"1";"0";"1";"0";"1";"0";"1";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"0.0";"1.0";"0.0";"1"
"2882167";"Geetashree";"65";"64";"1";"64";"1";"55";"10";"10";"null";"null";"0.9846153846153847";"0.015384615384615385";"0.9846153846153847";"0.015384615384615385";"0.8461538461538461";"0.15384615384615385";"0.15384615384615385";"8"
"2882166";"Mariano palomares";"8";"7";"1";"7";"1";"8";"0";"0";"null";"null";"0.875";"0.125";"0.875";"0.125";"1.0";"0.0";"0.0";"1"
"2321020";"Bhandari Anupp";"10";"0";"10";"9";"1";"10";"0";"0";"null";"null";"0.0";"1.0";"0.9";"0.1";"1.0";"0.0";"0.0";"2"
"5044780";"Pritam Budhathoki";"2";"0";"2";"1";"1";"1";"1";"0";"null";"null";"0.0";"1.0";"0.5";"0.5";"0.5";"0.5";"0.0";"1"
"1948285";"Anup Shrestha";"42";"18";"24";"0";"42";"36";"6";"1";"null";"null";"0.42857142857142855";"0.5714285714285714";"0.0";"1.0";"0.8571428571428571";"0.14285714285714285";"0.023809523809523808";"19"
"1948284";"Dipendra Shrestha";"16";"0";"16";"0";"16";"8";"8";"8";"null";"null";"0.0";"1.0";"0.0";"1.0";"0.5";"0.5";"0.5";"6"
"1948286";"lumana23";"38";"0";"38";"0";"38";"23";"15";"3";"null";"null";"0.0";"1.0";"0.0";"1.0";"0.6052631578947368";"0.39473684210526316";"0.07894736842105263";"9"
"4614693";"Nihosi Gautam";"4";"3";"1";"3";"1";"1";"3";"0";"null";"null";"0.75";"0.25";"0.75";"0.25";"0.25";"0.75";"0.0";"4"
"3082819";"nhorning";"15";"14";"1";"12";"3";"13";"2";"1";"null";"null";"0.9333333333333333";"0.06666666666666667";"0.8";"0.2";"0.8666666666666667";"0.13333333333333333";"0.06666666666666667";"4"
"39534";"techstrom";"84";"46";"38";"83";"1";"77";"7";"0";"null";"null";"0.5476190476190477";"0.4523809523809524";"0.9880952380952381";"0.011904761904761904";"0.9166666666666666";"0.08333333333333333";"0.0";"3"
"60014";"JanMalte";"49";"0";"49";"48";"1";"49";"0";"0";"null";"null";"0.0";"1.0";"0.9795918367346939";"0.02040816326530612";"1.0";"0.0";"0.0";"2"
"4004434";"Shashwat Guragain";"2";"0";"2";"1";"1";"2";"0";"0";"null";"null";"0.0";"1.0";"0.5";"0.5";"1.0";"0.0";"0.0";"1"
"2675";"Eckhart Wörner";"28";"27";"1";"27";"1";"0";"28";"4";"null";"null";"0.9642857142857143";"0.03571428571428571";"0.9642857142857143";"0.03571428571428571";"0.0";"1.0";"0.14285714285714285";"1"
"5012027";"Bivek Shrestha";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"191093";"MapNinja";"4";"0";"4";"3";"1";"4";"0";"0";"null";"null";"0.0";"1.0";"0.75";"0.25";"1.0";"0.0";"0.0";"1"
"1747608";"Pramesh";"2";"1";"1";"1";"1";"0";"2";"0";"null";"null";"0.5";"0.5";"0.5";"0.5";"0.0";"1.0";"0.0";"1"
"2505379";"Mukul126";"16";"0";"16";"0";"16";"8";"8";"3";"null";"null";"0.0";"1.0";"0.0";"1.0";"0.5";"0.5";"0.1875";"3"
"2865838";"albhasan";"109";"0";"109";"108";"1";"109";"0";"0";"null";"null";"0.0";"1.0";"0.9908256880733946";"0.009174311926605505";"1.0";"0.0";"0.0";"3"
"4135610";"Dvash Dahal";"2";"0";"2";"0";"2";"2";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"1817244";"Helmchen42";"66";"65";"1";"0";"66";"11";"55";"8";"null";"null";"0.9848484848484849";"0.015151515151515152";"0.0";"1.0";"0.16666666666666666";"0.8333333333333334";"0.12121212121212122";"1"
"481934";"iWowik";"110";"52";"58";"107";"3";"79";"31";"7";"null";"null";"0.4727272727272727";"0.5272727272727272";"0.9727272727272728";"0.02727272727272727";"0.7181818181818181";"0.2818181818181818";"0.06363636363636363";"8"
"3873457";"Aviran Gal";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"1948311";"krishna2014";"4";"0";"4";"0";"4";"1";"3";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"0.25";"0.75";"0.0";"1"
"2767547";"Tommylee9849";"709";"241";"468";"708";"1";"415";"294";"141";"null";"null";"0.33991537376586745";"0.6600846262341326";"0.998589562764457";"0.0014104372355430183";"0.5853314527503526";"0.4146685472496474";"0.19887165021156558";"14"
"1948300";"Prasiddha";"5";"4";"1";"0";"5";"2";"3";"0";"null";"null";"0.8";"0.2";"0.0";"1.0";"0.4";"0.6";"0.0";"2"
"3898031";"Almarusla";"3";"0";"3";"2";"1";"3";"0";"0";"null";"null";"0.0";"1.0";"0.6666666666666666";"0.3333333333333333";"1.0";"0.0";"0.0";"2"
"1948298";"Sagar Dahal";"51";"50";"1";"0";"51";"27";"24";"14";"null";"null";"0.9803921568627451";"0.0196078431372549";"0.0";"1.0";"0.5294117647058824";"0.47058823529411764";"0.27450980392156865";"28"
"1948292";"rhoit";"6";"0";"6";"0";"6";"5";"1";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"0.8333333333333334";"0.16666666666666666";"0.0";"3"
"719507";"Prabesh";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"2886321";"joshiap";"30";"0";"30";"0";"30";"12";"18";"14";"null";"null";"0.0";"1.0";"0.0";"1.0";"0.4";"0.6";"0.4666666666666667";"4"
"64159";"Quelbs";"63";"62";"1";"62";"1";"63";"0";"0";"null";"null";"0.9841269841269841";"0.015873015873015872";"0.9841269841269841";"0.015873015873015872";"1.0";"0.0";"0.0";"1"
"953001";"tomasy";"152";"107";"45";"44";"108";"3";"149";"92";"null";"null";"0.7039473684210527";"0.29605263157894735";"0.2894736842105263";"0.7105263157894737";"0.019736842105263157";"0.9802631578947368";"0.6052631578947368";"2"
"2488962";"geof1";"1";"0";"1";"0";"1";"0";"1";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"0.0";"1.0";"0.0";"1"
"1772211";"4rch";"35";"26";"9";"32";"3";"13";"22";"2";"null";"null";"0.7428571428571429";"0.2571428571428571";"0.9142857142857143";"0.08571428571428572";"0.37142857142857144";"0.6285714285714286";"0.05714285714285714";"6"
"1804978";"Leclerc";"59";"0";"59";"58";"1";"24";"35";"0";"null";"null";"0.0";"1.0";"0.9830508474576272";"0.01694915254237288";"0.4067796610169492";"0.5932203389830508";"0.0";"1"
"154287";"keithonearth";"15";"0";"15";"1";"14";"2";"13";"3";"null";"null";"0.0";"1.0";"0.06666666666666667";"0.9333333333333333";"0.13333333333333333";"0.8666666666666667";"0.2";"2"
"2873988";"GeekNomad";"81";"80";"1";"80";"1";"81";"0";"0";"null";"null";"0.9876543209876543";"0.012345679012345678";"0.9876543209876543";"0.012345679012345678";"1.0";"0.0";"0.0";"1"
"4930302";"SaWziT";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"4139658";"Mukunda Shrestha";"2";"0";"2";"0";"2";"2";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"338611";"marek kleciak";"31755";"26821";"4934";"29387";"2368";"18199";"13556";"2495";"null";"null";"0.8446228940324358";"0.15537710596756416";"0.9254290662887734";"0.07457093371122658";"0.5731065973862384";"0.42689340261376163";"0.07857030388915132";"265"
"2771601";"Pramod Bhagat";"17";"16";"1";"16";"1";"2";"15";"13";"null";"null";"0.9411764705882353";"0.058823529411764705";"0.9411764705882353";"0.058823529411764705";"0.11764705882352941";"0.8823529411764706";"0.7647058823529411";"5"
"1948322";"ashmi";"26";"25";"1";"0";"26";"24";"2";"0";"null";"null";"0.9615384615384616";"0.038461538461538464";"0.0";"1.0";"0.9230769230769231";"0.07692307692307693";"0.0";"23"
"4168439";"Prabin Shrestha";"4";"2";"2";"3";"1";"4";"0";"0";"null";"null";"0.5";"0.5";"0.75";"0.25";"1.0";"0.0";"0.0";"3"
"3250937";"Rudeep";"10";"0";"10";"4";"6";"3";"7";"0";"null";"null";"0.0";"1.0";"0.4";"0.6";"0.3";"0.7";"0.0";"7"
"2865889";"Fernanda Tellez";"344";"68";"276";"343";"1";"334";"10";"10";"null";"null";"0.19767441860465115";"0.8023255813953488";"0.997093023255814";"0.0029069767441860465";"0.9709302325581395";"0.029069767441860465";"0.029069767441860465";"8"
"2882273";"tcgb201";"8";"0";"8";"7";"1";"7";"1";"0";"null";"null";"0.0";"1.0";"0.875";"0.125";"0.875";"0.125";"0.0";"1"
"3873520";"Angus Gajurel";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"1653463";"akdegraff";"125";"0";"125";"0";"125";"109";"16";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"0.872";"0.128";"0.0";"1"
"4696713";"Bikram Amatya";"2";"0";"2";"0";"2";"2";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"2"
"359133";"bgirardot";"104";"6";"98";"44";"60";"4";"100";"72";"null";"null";"0.057692307692307696";"0.9423076923076923";"0.4230769230769231";"0.5769230769230769";"0.038461538461538464";"0.9615384615384616";"0.6923076923076923";"9"
"2874099";"taylordietrich";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"4569756";"Deepak Paudel";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"408282";"Marion Barry";"4";"3";"1";"3";"1";"2";"2";"1";"null";"null";"0.75";"0.25";"0.75";"0.25";"0.5";"0.5";"0.25";"1"
"2865911";"ECastle";"1300";"0";"1300";"1299";"1";"1220";"80";"22";"null";"null";"0.0";"1.0";"0.9992307692307693";"7.692307692307692E-4";"0.9384615384615385";"0.06153846153846154";"0.016923076923076923";"138"
"826065";"Nirab Pudasaini";"865";"675";"190";"707";"158";"263";"602";"366";"null";"null";"0.7803468208092486";"0.21965317919075145";"0.8173410404624277";"0.18265895953757225";"0.3040462427745665";"0.6959537572254335";"0.423121387283237";"47"
"4799124";"Amil Awale";"5";"0";"5";"0";"5";"5";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"4811414";"ENRAGO";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"719595";"iusmaharjan";"37";"36";"1";"0";"37";"13";"24";"12";"null";"null";"0.972972972972973";"0.02702702702702703";"0.0";"1.0";"0.35135135135135137";"0.6486486486486487";"0.32432432432432434";"1"
"2169536";"FMeier";"4";"0";"4";"3";"1";"4";"0";"0";"null";"null";"0.0";"1.0";"0.75";"0.25";"1.0";"0.0";"0.0";"1"
"563947";"Rory Nealon";"4";"0";"4";"3";"1";"4";"0";"0";"null";"null";"0.0";"1.0";"0.75";"0.25";"1.0";"0.0";"0.0";"1"
"2869964";"kantien";"26";"25";"1";"25";"1";"26";"0";"0";"null";"null";"0.9615384615384616";"0.038461538461538464";"0.9615384615384616";"0.038461538461538464";"1.0";"0.0";"0.0";"3"
"2816707";"money1898";"19";"0";"19";"18";"1";"19";"0";"0";"null";"null";"0.0";"1.0";"0.9473684210526315";"0.05263157894736842";"1.0";"0.0";"0.0";"4"
"2689731";"Nirajp";"4";"3";"1";"0";"4";"0";"4";"4";"null";"null";"0.75";"0.25";"0.0";"1.0";"0.0";"1.0";"1.0";"1"
"719590";"deepsadhi";"4";"0";"4";"0";"4";"4";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"4537002";"Manuel Hadler";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"715512";"mp3t3r";"92";"0";"92";"91";"1";"82";"10";"0";"null";"null";"0.0";"1.0";"0.9891304347826086";"0.010869565217391304";"0.8913043478260869";"0.10869565217391304";"0.0";"1"
"64243";"Krystek";"575";"0";"575";"574";"1";"495";"80";"12";"null";"null";"0.0";"1.0";"0.9982608695652174";"0.0017391304347826088";"0.8608695652173913";"0.1391304347826087";"0.020869565217391306";"1"
"781054";"Manoj Thapa";"14860";"10543";"4317";"13873";"987";"5063";"9797";"3944";"null";"null";"0.7094885598923284";"0.2905114401076716";"0.9335800807537012";"0.0664199192462988";"0.34071332436069984";"0.6592866756393001";"0.26541049798115746";"298"
"2865884";"alzhong";"61";"0";"61";"60";"1";"61";"0";"0";"null";"null";"0.0";"1.0";"0.9836065573770492";"0.01639344262295082";"1.0";"0.0";"0.0";"2"
"1719066";"Snorkle";"24";"0";"24";"23";"1";"24";"0";"0";"null";"null";"0.0";"1.0";"0.9583333333333334";"0.041666666666666664";"1.0";"0.0";"0.0";"1"
"748291";"Prot D";"198";"0";"198";"197";"1";"198";"0";"0";"null";"null";"0.0";"1.0";"0.9949494949494949";"0.005050505050505051";"1.0";"0.0";"0.0";"3"
"3992374";"Orpheus210";"1";"0";"1";"0";"1";"0";"1";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"0.0";"1.0";"0.0";"1"
"2808614";"thursdaylady";"12";"0";"12";"11";"1";"12";"0";"0";"null";"null";"0.0";"1.0";"0.9166666666666666";"0.08333333333333333";"1.0";"0.0";"0.0";"1"
"3345214";"Ashish Bastola";"49";"47";"2";"48";"1";"28";"21";"3";"null";"null";"0.9591836734693877";"0.04081632653061224";"0.9795918367346939";"0.02040816326530612";"0.5714285714285714";"0.42857142857142855";"0.061224489795918366";"8"
"2710308";"Gyanu";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"2837284";"johnrasmussendk";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"2739002";"SAROJ BOGATI";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"3222306";"LaxmanKhadka";"12";"0";"12";"11";"1";"12";"0";"0";"null";"null";"0.0";"1.0";"0.9166666666666666";"0.08333333333333333";"1.0";"0.0";"0.0";"1"
"4758366";"NissanK";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"2698037";"mayra!";"1441";"0";"1441";"1333";"108";"901";"540";"457";"null";"null";"0.0";"1.0";"0.9250520471894518";"0.07494795281054822";"0.6252602359472589";"0.3747397640527412";"0.31714087439278277";"216"
"3906343";"pujan";"21";"20";"1";"20";"1";"9";"12";"0";"null";"null";"0.9523809523809523";"0.047619047619047616";"0.9523809523809523";"0.047619047619047616";"0.42857142857142855";"0.5714285714285714";"0.0";"3"
"1235724";"jporto";"148";"147";"1";"85";"63";"73";"75";"1";"null";"null";"0.9932432432432432";"0.006756756756756757";"0.5743243243243243";"0.42567567567567566";"0.49324324324324326";"0.5067567567567568";"0.006756756756756757";"4"
"650006";"mikad0";"81";"0";"81";"80";"1";"13";"68";"66";"null";"null";"0.0";"1.0";"0.9876543209876543";"0.012345679012345678";"0.16049382716049382";"0.8395061728395061";"0.8148148148148148";"1"
"4807529";"Dhan Bahadur Rana";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"3951389";"Bikram Karki";"2";"0";"2";"1";"1";"2";"0";"0";"null";"null";"0.0";"1.0";"0.5";"0.5";"1.0";"0.0";"0.0";"2"
"4524897";"Claudio Gobantes";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"2882317";"badgerr";"163";"162";"1";"162";"1";"163";"0";"0";"null";"null";"0.9938650306748467";"0.006134969325153374";"0.9938650306748467";"0.006134969325153374";"1.0";"0.0";"0.0";"7"
"1829683";"Luis36995";"925";"0";"925";"923";"2";"297";"628";"26";"null";"null";"0.0";"1.0";"0.9978378378378379";"0.002162162162162162";"0.3210810810810811";"0.6789189189189189";"0.02810810810810811";"13"
"2882306";"SRajani";"17";"0";"17";"16";"1";"15";"2";"2";"null";"null";"0.0";"1.0";"0.9411764705882353";"0.058823529411764705";"0.8823529411764706";"0.11764705882352941";"0.11764705882352941";"4"
"4221802";"jagadishpoudel";"1";"0";"1";"0";"1";"0";"1";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"0.0";"1.0";"0.0";"1"
"2882311";"VHAC";"67";"0";"67";"0";"67";"55";"12";"12";"null";"null";"0.0";"1.0";"0.0";"1.0";"0.8208955223880597";"0.1791044776119403";"0.1791044776119403";"1"
"5016417";"Syncro International";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"4746105";"J Maharjan";"103";"0";"103";"102";"1";"17";"86";"75";"null";"null";"0.0";"1.0";"0.9902912621359223";"0.009708737864077669";"0.1650485436893204";"0.8349514563106796";"0.7281553398058253";"7"
"3902217";"Bibek Chalise";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"744252";"Buddha_OSM";"8";"7";"1";"7";"1";"4";"4";"4";"null";"null";"0.875";"0.125";"0.875";"0.125";"0.5";"0.5";"0.5";"1"
"4221817";"ranzrz";"24";"23";"1";"23";"1";"24";"0";"0";"null";"null";"0.9583333333333334";"0.041666666666666664";"0.9583333333333334";"0.041666666666666664";"1.0";"0.0";"0.0";"2"
"2861842";"urshula";"11";"10";"1";"0";"11";"10";"1";"0";"null";"null";"0.9090909090909091";"0.09090909090909091";"0.0";"1.0";"0.9090909090909091";"0.09090909090909091";"0.0";"3"
"4914038";"babustha";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"2874210";"Omry";"20";"19";"1";"19";"1";"20";"0";"0";"null";"null";"0.95";"0.05";"0.95";"0.05";"1.0";"0.0";"0.0";"5"
"4778778";"Abodh Poudyal";"2";"0";"2";"1";"1";"2";"0";"0";"null";"null";"0.0";"1.0";"0.5";"0.5";"1.0";"0.0";"0.0";"1"
"15188";"Polyglot";"200";"0";"200";"199";"1";"81";"119";"0";"null";"null";"0.0";"1.0";"0.995";"0.005";"0.405";"0.595";"0.0";"2"
"4799260";"Binay Paudyal";"1";"0";"1";"0";"1";"0";"1";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"0.0";"1.0";"0.0";"1"
"3599200";"geordie013";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"2194296";"Jyoti Amatya";"2";"1";"1";"1";"1";"2";"0";"0";"null";"null";"0.5";"0.5";"0.5";"0.5";"1.0";"0.0";"0.0";"2"
"2870128";"aperkinsa1";"2";"1";"1";"1";"1";"2";"0";"0";"null";"null";"0.5";"0.5";"0.5";"0.5";"1.0";"0.0";"0.0";"1"
"3906406";"Ajit Bhatta";"12";"11";"1";"11";"1";"8";"4";"0";"null";"null";"0.9166666666666666";"0.08333333333333333";"0.9166666666666666";"0.08333333333333333";"0.6666666666666666";"0.3333333333333333";"0.0";"2"
"4619042";"Bivishan Pandey";"3";"0";"3";"2";"1";"3";"0";"0";"null";"null";"0.0";"1.0";"0.6666666666666666";"0.3333333333333333";"1.0";"0.0";"0.0";"1"
"961387";"trekker48";"3";"0";"3";"2";"1";"1";"2";"0";"null";"null";"0.0";"1.0";"0.6666666666666666";"0.3333333333333333";"0.3333333333333333";"0.6666666666666666";"0.0";"1"
"4664098";"KoenME";"2";"1";"1";"1";"1";"2";"0";"0";"null";"null";"0.5";"0.5";"0.5";"0.5";"1.0";"0.0";"0.0";"2"
"1805170";"aarondennis";"14";"13";"1";"13";"1";"8";"6";"1";"null";"null";"0.9285714285714286";"0.07142857142857142";"0.9285714285714286";"0.07142857142857142";"0.5714285714285714";"0.42857142857142855";"0.07142857142857142";"1"
"3963733";"Tiv O Hsus";"5";"1";"4";"4";"1";"4";"1";"0";"null";"null";"0.2";"0.8";"0.8";"0.2";"0.8";"0.2";"0.0";"5"
"2194251";"dikesh";"6";"5";"1";"5";"1";"4";"2";"2";"null";"null";"0.8333333333333334";"0.16666666666666666";"0.8333333333333334";"0.16666666666666666";"0.6666666666666666";"0.3333333333333333";"0.3333333333333333";"3"
"2878273";"ashis_np1";"60";"59";"1";"59";"1";"53";"7";"0";"null";"null";"0.9833333333333333";"0.016666666666666666";"0.9833333333333333";"0.016666666666666666";"0.8833333333333333";"0.11666666666666667";"0.0";"3"
"47978";"Christoph Lotz";"1";"0";"1";"0";"1";"0";"1";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"0.0";"1.0";"0.0";"1"
